id,instance_type,architecture,start_type,operation,language,iteration,execution_time_ms,avg_cpu_usage_percent,max_memory_usage_mb,avg_memory_usage_mb
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,0,766.1631190001117,53.75,75.55078125,55.51456062549609
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,1,763.236852999853,53.97,75.046875,55.66536994170096
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,2,761.5776200000255,53.95,75.92578125,55.60087073995251
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,3,759.1089299999112,53.67,75.5390625,55.581577812797335
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,4,753.0130740001368,54.3,75.5234375,56.06575050349485
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,5,758.1660920000104,53.69,76.046875,55.881236430583265
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,6,777.6860270000725,54.34,75.796875,55.45917332972911
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,7,764.1413709998233,54.1,75.671875,55.8393280025728
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,8,760.81559499994,53.95,75.7890625,55.79491850947731
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,9,771.3777229998868,53.87,75.5625,55.96526417377276
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,10,766.4968569999928,53.62,75.6640625,55.28145430745198
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,11,776.8832300000668,53.85,75.5390625,55.790696408538025
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,12,774.1210789999968,53.55,75.55078125,56.11087410501193
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,13,762.2042689999944,53.31,75.5390625,55.53000323545162
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,14,776.8517639999573,54.31,75.78515625,56.21612808698468
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,15,778.532461000168,53.87,75.546875,55.830568128379966
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,16,814.326580999932,53.23,76.30078125,56.199295819026595
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,17,756.5174700000625,53.82,75.4296875,55.74596185302021
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,18,751.2720310000987,53.85,75.54296875,55.840335601137284
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,19,757.1106249999957,54.43,75.67578125,55.688762553387974
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,20,766.7311749999044,53.59,75.66015625,55.93658976666475
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,21,756.9151160000729,54.13,75.90234375,55.91989126886245
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,22,756.7739200001142,54.15,75.66796875,56.07980692913622
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,23,770.9621330000118,53.87,75.80078125,55.65253343878542
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,24,767.1983309999177,53.92,75.7890625,55.78248275220428
b5d8b929-4ad5-4013-91ce-801f2a783a9e,t2.xlarge,x86,cold,aes256_decrypt,c#,25,752.0594499999333,53.51,75.671875,55.55625846185543
