id,instance_type,architecture,start_type,operation,language,iteration,execution_time_ms,avg_cpu_usage_percent,max_memory_usage_mb,avg_memory_usage_mb
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,0,1583.418423000012,26.42,62.19140625,54.85868223733234
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,1,1550.3015080000182,26.63,61.81640625,55.05805426790281
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,2,1555.1339759999792,27.07,62.6875,55.813840530749545
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,3,1547.2308370000292,27.0,62.3125,55.28449900722281
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,4,1588.679056999979,26.3,62.0625,55.30639542271418
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,5,1658.227022999995,25.94,62.28515625,55.353097222222225
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,6,1578.2394640000348,27.12,62.4375,55.983491476703946
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,7,1571.1035610000295,26.98,61.9375,55.06702638825801
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,8,1553.2456549999551,26.62,62.40625,55.47227936802447
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,9,1608.190534000073,26.38,62.31640625,55.35346168456949
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,10,1576.287169000011,26.88,62.0625,55.25382414594074
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,11,1576.9419459999199,26.57,61.9375,55.10126714857841
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,12,1539.857158000018,26.76,62.19140625,55.37322988515096
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,13,1581.1391720000074,26.64,61.8203125,54.851661456144036
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,14,1568.6807139999246,26.79,61.5625,54.583700315367786
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,15,1613.406083999962,26.34,62.19140625,55.486672321254765
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,16,1560.864889999948,26.63,62.3125,55.22335016305281
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,17,1599.2157180000959,27.27,62.6875,56.24376399988938
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,18,1541.867174999993,27.08,61.9375,55.0476806576289
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,19,1570.2785409999933,26.69,61.81640625,55.064014081964096
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,20,1603.1156479999709,26.11,61.8125,55.275867345519295
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,21,1579.8540609999918,27.18,62.8125,56.175205265538004
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,22,1583.2597329999771,27.35,62.5625,56.14327911561752
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,23,1537.377838999987,26.53,62.19140625,55.100883176832276
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,24,1612.506221999979,26.6,62.28515625,55.44666837058937
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,25,1601.2368030000061,26.8,62.15625,55.36840836012862
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,26,1560.8582950000027,26.75,61.69140625,54.818419555010536
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,27,1564.3837669999812,27.14,62.8359375,55.88888953033963
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,28,1597.903649999921,26.75,62.69140625,55.77830340788333
68cc864f-6a80-4755-aebe-78cf0ea3aaee,standard_b8ps_v2,arm,cold,ecc256_sign,c#,29,1595.1992829999426,26.49,62.03515625,55.13693222369494
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,0,6574.36790700001,15.96,62.0625,47.44186282331487
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,1,1558.34365599992,27.07,62.8125,55.946273333902454
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,2,1566.3086309999699,26.93,62.31640625,55.61316488266592
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,3,1560.175964999985,26.7,61.69140625,55.019752741874065
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,4,1570.6089000000247,26.75,62.1875,55.44632209912043
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,5,1574.1436509999858,26.51,61.8125,54.994811006547806
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,6,1601.8301670000028,27.21,62.8125,56.308106851368606
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,7,1562.7494069999557,26.6,61.8125,55.15186160449552
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,8,1543.1431719999864,26.9,62.28515625,55.235990861209864
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,9,1554.3656660000806,26.47,62.16015625,55.23344617807681
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,10,1579.4682089999696,27.04,62.06640625,55.230183556215685
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,11,1543.4714110000414,26.79,62.16015625,55.31296262971222
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,12,1562.756279000041,26.58,62.1875,55.26470087893394
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,13,1552.6282629999741,26.75,62.16015625,55.212265819228435
5d525c19-5250-43ae-b355-248a2751cea8,standard_b8ps_v2,arm,warm,ecc256_sign,c#,14,1596.441722999998,26.27,62.4453125,55.450265899812656
