id,instance_type,architecture,start_type,operation,language,iteration,execution_time_ms,avg_cpu_usage_percent,max_memory_usage_mb,avg_memory_usage_mb
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,0,10538.225163999981,99.48,64.0,60.01380606026827
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,1,2326.5552240000034,96.56,63.984375,57.99114586619763
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,2,2359.646259999977,96.39,64.25,58.389917127071826
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,3,2404.6636570000146,97.08,63.74609375,58.19233368432272
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,4,2394.184413000062,96.45,63.6171875,57.70587318779747
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,5,2408.4335039999587,96.88,63.9921875,58.224710808273535
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,6,2342.546526000092,97.22,64.25,58.13619013492039
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,7,2308.905508999942,97.4,63.87109375,57.69382955784276
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,8,2277.888427999983,98.46,63.86328125,57.366352490172034
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,9,2345.07828400001,98.07,64.0,58.03721493408602
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,10,2308.6694720000196,97.84,63.9921875,57.61581544052827
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,11,2564.840856999922,94.93,63.87109375,58.28809889070397
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,12,2734.3524929999603,89.38,64.2421875,59.07655136030401
c35bcc38-2211-4128-9670-0a28191313b7,standard_b2s,x86,cold,ecc256_sign,c#,13,2318.5877449999452,98.49,64.0,58.04870360093723
