id,instance_type,architecture,start_type,operation,language,iteration,execution_time_ms,avg_cpu_usage_percent,max_memory_usage_mb,avg_memory_usage_mb
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,0,1711.7808119999154,98.55,63.4765625,56.46634329940628
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,1,1735.7507619999524,98.84,62.6953125,56.34037344376958
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,2,1714.4493280000006,98.54,62.72265625,56.11925977735216
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,3,1753.0926930000987,97.44,62.8515625,55.9823739382825
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,4,1744.363728000053,98.85,62.59375,56.17042290023579
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,5,1753.6389039998994,98.86,62.7265625,56.35376693567783
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,6,1769.7159319998264,98.02,62.96484375,56.62144758812464
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,7,1779.476413999873,98.02,62.84765625,56.474752755343104
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,8,1756.446945999869,98.58,62.84375,56.594157208911305
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,9,1813.94235699986,98.07,62.9765625,56.68572243679776
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,10,1743.6956690000898,97.71,62.84375,56.41351098684032
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,11,1737.824572000136,99.14,62.85546875,55.93696223302952
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,12,1837.1987840000656,97.81,62.7265625,56.362578994760966
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,13,1756.2664600000062,98.58,62.7265625,56.02091388938712
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,14,1838.5408899998763,98.09,62.8515625,56.22200854700855
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,15,1746.6467189999548,97.13,62.98046875,55.867679781733614
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,16,1770.5796660000033,98.59,62.8515625,55.65089491419946
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,17,1731.4230990000397,98.84,62.9453125,55.97203620511098
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,18,1717.290391999995,98.55,62.84765625,56.1880412554203
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,19,1845.8161639998707,98.65,63.48046875,57.28991421001183
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,20,1851.7522269999065,98.11,63.46484375,57.33174625871879
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,21,1794.8743859999468,98.61,63.3515625,56.74890672276853
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,22,1819.612259999985,97.25,62.8515625,56.08300705940569
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,23,1752.4473749999745,97.71,62.8515625,55.58987700570789
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,24,1830.70640699998,96.71,63.4765625,57.137899222366606
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,25,1750.6275149999055,99.43,63.09375,56.09430852900552
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,26,1816.3276629998109,98.62,62.9453125,56.07665061798907
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,27,1832.0778570000584,96.73,62.7265625,55.687344169385824
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,28,1841.856884000208,98.64,63.34765625,57.33880117030256
cc022e09-d4a4-4382-b2a3-8932ae267f22,b2pls_v2,arm,cold,ecc256_sign,c#,29,1739.890368000033,97.98,62.59765625,55.89671946575612
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,0,1717.4422930002038,98.26,62.46875,56.25225818657127
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,1,1703.1316479999532,99.11,62.84765625,56.20358149305845
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,2,1778.5940629999004,97.47,62.73046875,56.103431501446224
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,3,1719.8572590000367,98.25,62.8515625,55.88499673344948
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,4,1732.3706930001208,96.83,62.97265625,56.38104673889449
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,5,1664.7741829999632,98.8,62.73046875,55.953569214388416
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,6,1669.7326049998082,98.81,62.71875,56.28233326177186
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,7,1763.488690000031,97.72,62.85546875,56.2586902945764
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,8,1815.7698919999348,98.9,62.6015625,56.0838858964238
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,9,1854.4737879999504,97.32,62.7265625,55.91681516867821
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,10,1794.704290000027,97.21,62.85546875,55.79783251768947
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,11,1760.6847909999033,98.01,63.60546875,56.83574617257074
9efd3925-9aef-45c4-9464-59b2d69a3475,b2pls_v2,arm,warm,ecc256_sign,c#,12,1727.826633999939,97.97,62.6953125,56.11099705299284
