id,instance_type,architecture,start_type,operation,language,iteration,execution_time_ms,avg_cpu_usage_percent,max_memory_usage_mb,avg_memory_usage_mb
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,0,12931.260296999993,27.47,78.7890625,27.675241455548907
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,1,751.9838210000671,39.77,75.25,54.95136238742177
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,2,750.4557769999565,39.67,75.39453125,55.45478780775426
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,3,760.3422559999444,39.84,75.26953125,54.80659984186862
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,4,777.9425869999841,39.77,75.375,54.688152519291876
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,5,755.8335590000524,30.21,74.9140625,54.65819410224823
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,6,781.9007289999718,28.96,75.12890625,55.378637295081965
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,7,774.6008789999905,26.74,75.26171875,54.25934123475043
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,8,739.7146760000624,27.15,75.39453125,55.00943663248902
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,9,743.561690999968,27.3,75.3828125,55.37936748891568
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,10,820.1523100000259,30.0,76.140625,55.888304337008115
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,11,757.0525090000046,26.99,75.26953125,55.69862624070667
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,12,743.4088909999446,26.81,75.015625,55.20157540316298
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,13,743.6565799999926,27.21,75.25390625,55.010347684102584
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,14,1822.961302000067,18.78,76.640625,62.174182520459034
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,15,736.5109990000747,27.53,75.01953125,54.69158960334661
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,16,754.8113130000047,27.03,75.140625,55.48390979895642
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,17,739.7959459999583,27.81,75.25390625,55.72835325916947
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,18,742.4599810000245,27.27,75.265625,55.334695500350165
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,19,744.0107439999792,26.98,75.51953125,55.23928321593979
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,20,828.9042679999739,27.22,76.890625,57.07164745145631
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,21,751.1576059999925,27.0,75.2734375,55.34831731690033
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,22,757.7003339999919,27.39,75.265625,55.00999162753099
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,23,736.5511779998997,26.67,74.765625,55.31305002315887
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,24,727.6900869999281,27.27,75.12890625,55.19285851832833
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,25,745.5302140000413,27.26,75.1484375,55.36071466063521
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,26,749.8848729999281,26.85,75.140625,54.93303382613042
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,27,736.0678449999796,27.33,75.265625,55.00286521113617
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,28,1094.721963999973,28.73,74.8984375,59.45155183755494
07044c97-99d4-4903-a7da-7371bf987462,t4g.2xlarge,arm,cold,aes256_decrypt,c#,29,937.1866909999653,29.39,75.1484375,54.57453181706487
266b7cfe-dd4e-450e-b5ed-04aed5451734,t4g.2xlarge,arm,warm,aes256_decrypt,c#,0,1349.013672999945,99.44,77.12890625,50.37704058961202
266b7cfe-dd4e-450e-b5ed-04aed5451734,t4g.2xlarge,arm,warm,aes256_decrypt,c#,1,758.9624080000021,35.62,75.18359375,54.682822517572994
266b7cfe-dd4e-450e-b5ed-04aed5451734,t4g.2xlarge,arm,warm,aes256_decrypt,c#,2,749.2963780000537,27.08,75.38671875,55.170113694399475
266b7cfe-dd4e-450e-b5ed-04aed5451734,t4g.2xlarge,arm,warm,aes256_decrypt,c#,3,869.7087900000042,27.83,77.6484375,55.21153539540816
266b7cfe-dd4e-450e-b5ed-04aed5451734,t4g.2xlarge,arm,warm,aes256_decrypt,c#,4,746.8669529999943,27.35,75.265625,55.18919526776041
266b7cfe-dd4e-450e-b5ed-04aed5451734,t4g.2xlarge,arm,warm,aes256_decrypt,c#,5,762.1515720001071,26.64,76.01953125,55.276280262137945
266b7cfe-dd4e-450e-b5ed-04aed5451734,t4g.2xlarge,arm,warm,aes256_decrypt,c#,6,742.3897049999368,27.06,75.015625,55.00609175686123
