id,instance_type,architecture,start_type,operation,language,iteration,execution_time_ms,avg_cpu_usage_percent,max_memory_usage_mb,avg_memory_usage_mb
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,0,748.2427850000022,53.54,75.40234375,55.50538730289678
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,1,813.1922550001036,54.04,76.64453125,57.64300484158112
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,2,753.1207370000175,54.61,75.515625,55.545558115839064
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,3,763.1603029999496,54.1,75.76953125,55.20626130146513
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,4,766.9218710000223,54.22,75.76953125,55.39789155170191
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,5,750.7288130000234,54.0,75.890625,55.17327904665466
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,6,778.5927790000642,54.19,75.3828125,54.989992645990704
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,7,792.452128999912,53.97,75.53125,55.07968151773459
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,8,748.7009720000515,54.33,75.7734375,55.484379122691294
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,9,751.4731969999957,54.3,75.640625,55.385427305568165
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,10,771.4282499998717,53.75,75.765625,55.74255941397889
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,11,754.5182219998878,54.03,75.625,55.439515519975835
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,12,771.6366709998965,54.84,75.515625,55.70052713327469
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,13,769.8861970000053,54.37,75.51171875,55.45638458950202
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,14,796.1328680000861,54.69,75.76953125,56.84363972335991
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,15,770.7196160001786,53.92,75.640625,54.872551323507295
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,16,762.9016010000669,53.77,75.75390625,55.480189169312666
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,17,755.2083620000758,54.72,75.7734375,55.38311011345706
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,18,763.544002999879,53.25,75.8984375,55.31823939567336
e2bc53f5-5809-4cfa-86c5-a2ee93738af2,t4g.xlarge,arm,cold,aes256_decrypt,c#,19,778.945240999974,53.7,75.76953125,55.642842854484556
